segment_name,segment_start_sec,segment_end_sec,frame_idx,processed_idx,bag_abs_time,bag_rel_time,roi_mean,roi_std,roi_min,roi_max,edge_pixel_count,hough_line_count,left_line_count,right_line_count,left_slope,right_slope,lpos,rpos,lane_width,center,center_error,mode,corner,fail_count,center_jump,lane_width_jump,suspicious_reasons
lap2_problem_section_v0_1,104.000000,115.000000,3195,92,1780899117.558941841,107.083394289,28.229773,10.746870,16,153,645,5,1,4,-0.785714286,0.602739726,37,556,519,296,-24,BOTH,STRAIGHT,0,2,2,
lap2_problem_section_v0_1,104.000000,115.000000,3196,93,1780899117.592744350,107.117196798,27.997528,9.969581,16,140,629,6,1,5,-0.784810127,0.558823529,36,562,526,299,-21,BOTH,STRAIGHT,0,3,7,
lap2_problem_section_v0_1,104.000000,115.000000,3197,94,1780899117.628523588,107.152976036,27.632685,9.260130,16,112,603,8,2,6,-0.810810811,0.580645161,36,578,542,307,-13,BOTH,STRAIGHT,0,8,16,
lap2_problem_section_v0_1,104.000000,115.000000,3198,95,1780899117.662224531,107.186676979,27.682486,8.824472,16,111,593,8,2,6,-0.781818182,0.604166667,36,554,518,295,-25,BOTH,STRAIGHT,0,12,24,
lap2_problem_section_v0_1,104.000000,115.000000,3199,96,1780899117.693482876,107.217935324,27.296023,8.518924,16,79,575,7,1,6,-0.807017544,0.600000000,34,555,521,294,-26,BOTH,STRAIGHT,0,1,3,
lap2_problem_section_v0_1,104.000000,115.000000,3200,97,1780899117.730679989,107.255132437,27.301023,8.365613,16,73,349,5,0,5,,0.585365854,,553,,290,-30,RIGHT,STRAIGHT,0,4,,
lap2_problem_section_v0_1,104.000000,115.000000,3201,98,1780899117.761324644,107.285777092,26.909148,8.221002,16,74,280,3,0,3,,0.611111111,,550,,287,-33,RIGHT,STRAIGHT,0,3,,
lap2_problem_section_v0_1,104.000000,115.000000,3202,99,1780899117.792197943,107.316650391,27.047756,8.055716,16,75,275,3,0,3,,0.626086957,,549,,286,-34,RIGHT,STRAIGHT,0,1,,
lap2_problem_section_v0_1,104.000000,115.000000,3203,100,1780899117.828613520,107.353065968,26.817074,8.029337,16,75,280,4,0,4,,0.604651163,,548,,285,-35,RIGHT,STRAIGHT,0,1,,
lap2_problem_section_v0_1,104.000000,115.000000,3204,101,1780899117.860447168,107.384899616,26.639119,8.004278,16,77,278,3,0,3,,0.625000000,,549,,286,-34,RIGHT,STRAIGHT,0,1,,
lap2_problem_section_v0_1,104.000000,115.000000,3205,102,1780899117.896301985,107.420754433,26.584432,7.884722,16,76,275,4,0,4,,0.576271186,,552,,289,-31,RIGHT,STRAIGHT,0,3,,
lap2_problem_section_v0_1,104.000000,115.000000,3206,103,1780899117.929931164,107.454383612,26.500426,7.816289,16,77,283,3,0,3,,0.606060606,,549,,286,-34,RIGHT,STRAIGHT,0,3,,
lap2_problem_section_v0_1,104.000000,115.000000,3207,104,1780899117.959368229,107.483820677,26.567017,7.835862,16,79,280,4,0,4,,0.625000000,,549,,286,-34,RIGHT,STRAIGHT,0,0,,
lap2_problem_section_v0_1,104.000000,115.000000,3208,105,1780899117.995633602,107.520086050,26.591207,7.842687,16,78,285,2,0,2,,0.624113475,,547,,284,-36,RIGHT,STRAIGHT,0,2,,
lap2_problem_section_v0_1,104.000000,115.000000,3209,106,1780899118.027787924,107.552240372,26.422045,7.872184,16,77,277,4,0,4,,0.636363636,,548,,285,-35,RIGHT,STRAIGHT,0,1,,
lap2_problem_section_v0_1,104.000000,115.000000,3210,107,1780899118.064981699,107.589434147,26.509844,7.914866,16,77,0,0,0,0,,,,,,285,-35,NONE,STRAIGHT,1,0,,mode_NONE;hough_0
lap2_problem_section_v0_1,104.000000,115.000000,3211,108,1780899118.095094919,107.619547367,26.500028,8.016071,16,79,11,0,0,0,,,,,,285,-35,NONE,STRAIGHT,2,0,,mode_NONE;hough_0
lap2_problem_section_v0_1,104.000000,115.000000,3212,109,1780899118.127860069,107.652312517,26.599744,8.158558,16,80,5,0,0,0,,,,,,285,-35,NONE,STRAIGHT,3,0,,mode_NONE;hough_0
lap2_problem_section_v0_1,104.000000,115.000000,3213,110,1780899118.165196896,107.689649343,26.480000,8.157473,16,82,0,0,0,0,,,,,,285,-35,NONE,STRAIGHT,4,0,,mode_NONE;hough_0
lap2_problem_section_v0_1,104.000000,115.000000,3214,111,1780899118.195801497,107.720253944,26.539872,8.227973,16,84,0,0,0,0,,,,,,285,-35,NONE,STRAIGHT,5,0,,mode_NONE;hough_0
lap2_problem_section_v0_1,104.000000,115.000000,3215,112,1780899118.227777004,107.752229452,26.509858,8.203572,16,83,0,0,0,0,,,,,,285,-35,NONE,STRAIGHT,6,0,,mode_NONE;hough_0
lap2_problem_section_v0_1,104.000000,115.000000,3216,113,1780899118.262741327,107.787193775,26.571037,8.155421,16,80,0,0,0,0,,,,,,285,-35,NONE,STRAIGHT,7,0,,mode_NONE;hough_0
lap2_problem_section_v0_1,104.000000,115.000000,3217,114,1780899118.294864416,107.819316864,26.475625,8.221005,16,82,0,0,0,0,,,,,,285,-35,NONE,STRAIGHT,8,0,,mode_NONE;hough_0
lap2_problem_section_v0_1,104.000000,115.000000,3218,115,1780899118.331521511,107.855973959,26.473011,8.245969,16,81,0,0,0,0,,,,,,285,-35,NONE,STRAIGHT,9,0,,mode_NONE;hough_0
lap2_problem_section_v0_1,104.000000,115.000000,3219,116,1780899118.362819672,107.887272120,26.595739,8.467031,16,82,0,0,0,0,,,,,,285,-35,NONE,STRAIGHT,10,0,,mode_NONE;hough_0
lap2_problem_section_v0_1,104.000000,115.000000,3220,117,1780899118.395777941,107.920230389,26.682415,8.511342,17,83,0,0,0,0,,,,,,285,-35,NONE,STRAIGHT,11,0,,mode_NONE;hough_0
lap2_problem_section_v0_1,104.000000,115.000000,3221,118,1780899118.431970596,107.956423044,26.874503,8.551316,18,84,0,0,0,0,,,,,,285,-35,NONE,STRAIGHT,12,0,,mode_NONE;hough_0
lap2_problem_section_v0_1,104.000000,115.000000,3222,119,1780899118.462742090,107.987194538,27.035568,8.614271,17,84,0,0,0,0,,,,,,285,-35,NONE,STRAIGHT,13,0,,mode_NONE;hough_0
lap2_problem_section_v0_1,104.000000,115.000000,3223,120,1780899118.495527506,108.019979954,26.745938,8.655401,17,84,0,0,0,0,,,,,,285,-35,NONE,STRAIGHT,14,0,,mode_NONE;hough_0
lap2_problem_section_v0_1,104.000000,115.000000,3224,121,1780899118.531471491,108.055923939,26.787685,8.755527,17,84,0,0,0,0,,,,,,285,-35,NONE,STRAIGHT,15,0,,mode_NONE;hough_0
