segment_name,segment_start_sec,segment_end_sec,frame_idx,processed_idx,bag_abs_time,bag_rel_time,roi_mean,roi_std,roi_min,roi_max,edge_pixel_count,hough_line_count,left_line_count,right_line_count,left_slope,right_slope,lpos,rpos,lane_width,center,center_error,mode,baseline_mode,corner,fail_count,center_jump,lane_width_jump,recovery_used,recovery_success,recovery_left_found,recovery_right_found,recovery_window_px,recovery_reason,local_first_used,local_accept,full_fallback_used,local_reason,v3_full_recheck_used,v3_mismatch,v3_tentative_count,v3_full_recheck_accept,v3_decision,suspicious_reasons
lap1_problem_section_v3_fixed,37.440000,43.640000,1161,44,1780899049.384252071,38.908704519,31.237543,17.604445,16,175,1038,14,4,10,-0.725663717,0.671641791,38,556,518,297,-23,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_stable_both,v3_local_first_used;v3_local_accept
lap1_problem_section_v3_fixed,37.440000,43.640000,1162,45,1780899049.419263363,38.943715811,30.478722,16.241209,16,174,1000,13,4,9,-0.729729730,0.702127660,37,553,516,295,-25,BOTH,BOTH,STRAIGHT,0,2,2,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_stable_both,v3_local_first_used;v3_local_accept
lap1_problem_section_v3_fixed,37.440000,43.640000,1163,46,1780899049.451606274,38.976058722,29.848338,14.843142,16,166,993,11,2,9,-0.727272727,0.701923077,35,552,517,293,-27,BOTH,BOTH,STRAIGHT,0,2,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_stable_both,v3_local_first_used;v3_local_accept
lap1_problem_section_v3_fixed,37.440000,43.640000,1164,47,1780899049.488855124,39.013307571,29.348977,13.497446,16,152,996,16,4,12,-0.733333333,0.676767677,35,552,517,293,-27,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_stable_both,v3_local_first_used;v3_local_accept
lap1_problem_section_v3_fixed,37.440000,43.640000,1165,48,1780899049.522134781,39.046587229,28.869105,12.055191,16,158,995,14,4,10,-0.728971963,0.686274510,37,553,516,295,-25,BOTH,BOTH,STRAIGHT,0,2,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_stable_both,v3_local_first_used;v3_local_accept
lap1_problem_section_v3_fixed,37.440000,43.640000,1166,49,1780899049.551890373,39.076342821,28.488097,10.815270,16,134,950,12,5,7,-0.742857143,0.718750000,37,555,518,296,-24,BOTH,BOTH,STRAIGHT,0,1,2,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_stable_both,v3_local_first_used;v3_local_accept
lap1_problem_section_v3_fixed,37.440000,43.640000,1167,50,1780899049.589223385,39.113675833,28.260568,9.875742,16,121,939,17,5,12,-0.754716981,0.650943396,37,555,518,296,-24,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_stable_both,v3_local_first_used;v3_local_accept
lap1_problem_section_v3_fixed,37.440000,43.640000,1168,51,1780899049.620099783,39.144552231,27.967472,9.069086,16,105,909,14,4,10,-0.752293578,0.666666667,38,555,517,296,-24,BOTH,BOTH,STRAIGHT,0,0,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_stable_both,v3_local_first_used;v3_local_accept
lap1_problem_section_v3_fixed,37.440000,43.640000,1169,52,1780899049.651673079,39.176125526,27.644020,8.569281,16,91,849,19,7,12,-0.769230769,0.681818182,38,555,517,296,-24,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_stable_both,v3_local_first_used;v3_local_accept
lap1_problem_section_v3_fixed,37.440000,43.640000,1170,53,1780899049.690046787,39.214499235,27.657230,8.368581,16,74,914,15,5,10,-0.757009346,0.689655172,40,557,517,298,-22,BOTH,BOTH,STRAIGHT,0,2,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_stable_both,v3_local_first_used;v3_local_accept
