segment_name,segment_start_sec,segment_end_sec,frame_idx,processed_idx,bag_abs_time,bag_rel_time,roi_mean,roi_std,roi_min,roi_max,edge_pixel_count,hough_line_count,left_line_count,right_line_count,left_slope,right_slope,lpos,rpos,lane_width,center,center_error,mode,corner,fail_count,center_jump,lane_width_jump,suspicious_reasons
lap1_problem_section_baseline,0.000000,10.000000,83,83,1780899013.257691860,2.782144308,137.511705,47.955000,24,235,477,5,3,2,-0.592592593,0.868421053,61,598,537,329,9,BOTH,STRAIGHT,0,0,4,
lap1_problem_section_baseline,0.000000,10.000000,84,84,1780899013.291231155,2.815683603,137.438224,48.003006,35,235,518,5,3,2,-0.510204082,0.839080460,51,600,549,325,5,BOTH,STRAIGHT,0,4,12,
lap1_problem_section_baseline,0.000000,10.000000,85,85,1780899013.323130131,2.847582579,137.483878,47.980897,29,235,503,7,4,3,-0.551282051,0.837837838,58,600,542,329,9,BOTH,STRAIGHT,0,4,7,
lap1_problem_section_baseline,0.000000,10.000000,86,86,1780899013.358131886,2.882584333,137.528253,47.944058,22,235,521,6,4,2,-0.517241379,0.839080460,51,600,549,325,5,BOTH,STRAIGHT,0,4,7,
lap1_problem_section_baseline,0.000000,10.000000,87,87,1780899013.391705751,2.916158199,137.546165,47.944958,35,235,522,7,4,3,-0.527272727,0.839080460,53,600,547,326,6,BOTH,STRAIGHT,0,1,2,
lap1_problem_section_baseline,0.000000,10.000000,88,88,1780899013.425534010,2.949986458,137.463224,47.994141,25,235,521,6,3,3,-0.554054054,0.839080460,58,600,542,329,9,BOTH,STRAIGHT,0,3,5,
lap1_problem_section_baseline,0.000000,10.000000,89,89,1780899013.455871344,2.980323792,137.527372,47.947469,16,235,503,6,3,3,-0.508771930,0.839285714,51,599,548,325,5,BOTH,STRAIGHT,0,4,6,
lap1_problem_section_baseline,0.000000,10.000000,90,90,1780899013.487867594,3.012320042,137.547244,47.947080,16,235,520,7,4,3,-0.522727273,0.837837838,52,600,548,326,6,BOTH,STRAIGHT,0,1,0,
lap1_problem_section_baseline,0.000000,10.000000,91,91,1780899013.526202440,3.050654888,137.464943,47.987396,33,235,521,6,4,2,-0.600000000,0.836734694,60,600,540,330,10,BOTH,STRAIGHT,0,4,8,
lap1_problem_section_baseline,0.000000,10.000000,92,92,1780899013.555736065,3.080188513,137.529134,47.967735,16,235,523,6,4,2,-0.533333333,0.860000000,54,598,544,326,6,BOTH,STRAIGHT,0,4,4,
