frame_idx,processed_idx,timestamp,rel_time,roi_mean,roi_std,roi_min,roi_max,edge_pixel_count,hough_line_count,left_line_count,right_line_count,left_slope,right_slope,lpos,rpos,lane_width,center,center_error,mode,corner,fail_count,center_jump,lane_width_jump,suspicious_reasons
160,160,1780899015.836210251,5.360663,138.650881,47.847044,25,235,526,5,3,2,-0.509803922,0.836956522,52,600,548,326,6,BOTH,STRAIGHT,0,4,11,
161,161,1780899015.867737532,5.392190,138.603111,47.871779,34,235,520,7,4,3,-0.517241379,0.838235294,51,600,549,325,5,BOTH,STRAIGHT,0,1,1,
162,162,1780899015.903825760,5.428278,138.629844,47.863844,18,235,522,5,3,2,-0.530303030,0.854166667,55,599,544,327,7,BOTH,STRAIGHT,0,2,5,
163,163,1780899015.935835838,5.460288,138.651989,47.853136,16,235,524,6,4,2,-0.517857143,0.863636364,52,598,546,325,5,BOTH,STRAIGHT,0,2,2,
164,164,1780899015.969452620,5.493905,138.627585,47.866116,22,235,525,5,3,2,-0.556818182,0.880000000,59,597,538,328,8,BOTH,STRAIGHT,0,3,8,
165,165,1780899016.003875256,5.528328,138.629489,47.879918,19,235,520,5,3,2,-0.512195122,0.839080460,50,600,550,325,5,BOTH,STRAIGHT,0,3,12,
166,166,1780899016.036333799,5.560786,138.625895,47.877628,22,235,511,6,4,2,-0.510204082,0.840909091,51,600,549,325,5,BOTH,STRAIGHT,0,0,1,
167,167,1780899016.068690777,5.593143,138.565043,47.909218,22,235,475,6,4,2,-0.513513514,0.863636364,51,598,547,324,4,BOTH,STRAIGHT,0,1,2,
168,168,1780899016.103988409,5.628441,138.513778,47.951502,16,235,478,6,4,2,-0.529411765,0.857142857,55,599,544,327,7,BOTH,STRAIGHT,0,3,3,
169,169,1780899016.135928154,5.660381,138.529134,47.931026,33,235,520,6,3,3,-0.538461538,0.840000000,55,600,545,327,7,BOTH,STRAIGHT,0,0,1,
170,170,1780899016.172307491,5.696760,138.488153,47.961807,24,235,525,5,3,2,-0.512195122,0.860000000,52,598,546,325,5,BOTH,STRAIGHT,0,2,1,
171,171,1780899016.204061508,5.728514,138.445781,47.986498,35,235,480,5,3,2,-0.512195122,0.860000000,51,598,547,324,4,BOTH,STRAIGHT,0,1,1,
172,172,1780899016.235815048,5.760267,138.499517,47.938992,30,235,520,6,3,3,-0.538461538,0.840000000,55,600,545,327,7,BOTH,STRAIGHT,0,3,2,
173,173,1780899016.272087336,5.796540,138.441918,47.976854,29,235,524,6,3,3,-0.531914894,0.839285714,54,599,545,326,6,BOTH,STRAIGHT,0,1,0,
174,174,1780899016.304346085,5.828799,138.470625,47.954958,16,235,523,6,3,3,-0.560000000,0.838235294,57,600,543,328,8,BOTH,STRAIGHT,0,2,2,
175,175,1780899016.339658499,5.864111,138.599616,47.881655,16,235,528,7,4,3,-0.521739130,0.837837838,53,600,547,326,6,BOTH,STRAIGHT,0,2,4,
176,176,1780899016.371704340,5.896157,138.513310,47.916580,24,235,520,6,4,2,-0.517241379,0.863636364,51,598,547,324,4,BOTH,STRAIGHT,0,2,0,
177,177,1780899016.403725386,5.928178,138.619403,47.852475,29,235,524,5,3,2,-0.535211268,0.840909091,56,600,544,328,8,BOTH,STRAIGHT,0,4,3,
178,178,1780899016.440011978,5.964464,138.632713,47.837068,16,235,498,6,3,3,-0.554216867,0.844827586,58,599,541,328,8,BOTH,STRAIGHT,0,0,3,
179,179,1780899016.471903801,5.996356,138.651577,47.817082,16,235,477,5,2,3,-0.600000000,0.840000000,62,599,537,330,10,BOTH,STRAIGHT,0,2,4,
180,180,1780899016.503700018,6.028152,138.639460,47.815884,35,235,524,5,3,2,-0.530303030,0.840909091,55,600,545,327,7,BOTH,STRAIGHT,0,3,8,
181,181,1780899016.539696932,6.064149,138.685455,47.778460,16,235,522,6,4,2,-0.571428571,0.840909091,59,600,541,329,9,BOTH,STRAIGHT,0,2,4,
182,182,1780899016.572376966,6.096829,138.683423,47.773881,16,235,521,6,3,3,-0.556818182,0.838235294,59,600,541,329,9,BOTH,STRAIGHT,0,0,0,
183,183,1780899016.609190464,6.133643,138.729602,47.746513,22,235,521,6,4,2,-0.557142857,0.837500000,57,600,543,328,8,BOTH,STRAIGHT,0,1,2,
184,184,1780899016.640213013,6.164665,138.726449,47.739341,34,235,523,6,3,3,-0.534482759,0.839080460,55,600,545,327,7,BOTH,STRAIGHT,0,1,2,
185,185,1780899016.673486233,6.197939,138.788239,47.692537,16,235,476,7,4,3,-0.512195122,0.837837838,50,600,550,325,5,BOTH,STRAIGHT,0,2,5,
186,186,1780899016.709004879,6.233457,138.859105,47.656912,29,235,523,6,4,2,-0.523809524,0.819148936,54,601,547,327,7,BOTH,STRAIGHT,0,2,3,
187,187,1780899016.741788864,6.266241,138.857216,47.648566,28,236,521,6,3,3,-0.600000000,0.840000000,60,600,540,330,10,BOTH,STRAIGHT,0,3,7,
188,188,1780899016.773462534,6.297915,138.843437,47.659377,28,235,528,5,3,2,-0.553846154,0.836956522,57,600,543,328,8,BOTH,STRAIGHT,0,2,3,
189,189,1780899016.808445930,6.332898,138.843040,47.654982,33,235,526,5,3,2,-0.532258065,0.840909091,54,600,546,327,7,BOTH,STRAIGHT,0,1,3,
190,190,1780899016.841213703,6.365666,138.820227,47.667881,16,235,527,7,4,3,-0.509803922,0.826086957,51,601,550,326,6,BOTH,STRAIGHT,0,1,4,
191,191,1780899016.878325224,6.402778,138.846449,47.646843,37,235,477,6,4,2,-0.550000000,0.868421053,58,598,540,328,8,BOTH,STRAIGHT,0,2,10,
192,192,1780899016.908643246,6.433096,138.878849,47.644177,16,235,524,5,3,2,-0.533333333,0.836956522,54,600,546,327,7,BOTH,STRAIGHT,0,1,6,
193,193,1780899016.941472054,6.465925,138.814474,47.679502,32,235,478,6,3,3,-0.560000000,0.839285714,56,599,543,327,7,BOTH,STRAIGHT,0,0,3,
194,194,1780899016.976079702,6.500532,138.853864,47.656946,16,235,522,5,3,2,-0.580000000,0.839080460,59,600,541,329,9,BOTH,STRAIGHT,0,2,2,
195,195,1780899017.008837700,6.533290,138.822145,47.684580,22,235,520,6,3,3,-0.554216867,0.840000000,58,600,542,329,9,BOTH,STRAIGHT,0,0,1,
196,196,1780899017.042074442,6.566527,138.831065,47.682064,22,235,524,7,4,3,-0.509803922,0.837837838,51,600,549,325,5,BOTH,STRAIGHT,0,4,7,
197,197,1780899017.078701019,6.603153,138.868111,47.668289,16,235,481,6,4,2,-0.600000000,0.839080460,60,600,540,330,10,BOTH,STRAIGHT,0,5,9,
198,198,1780899017.109216452,6.633669,138.786989,47.736625,16,235,479,6,3,3,-0.552238806,0.838235294,57,600,543,328,8,BOTH,STRAIGHT,0,2,3,
199,199,1780899017.150768757,6.675221,138.811548,47.724040,35,235,526,6,3,3,-0.533333333,0.840000000,54,600,546,327,7,BOTH,STRAIGHT,0,1,3,
200,200,1780899017.175907850,6.700360,138.807358,47.738566,19,235,522,6,4,2,-0.509803922,0.835051546,51,600,549,325,5,BOTH,STRAIGHT,0,2,3,
201,201,1780899017.209178925,6.733631,138.817841,47.737070,33,235,524,5,3,2,-0.533333333,0.836956522,54,600,546,327,7,BOTH,STRAIGHT,0,2,3,
202,202,1780899017.245636702,6.770089,138.713991,47.793216,27,235,522,6,4,2,-0.571428571,0.839080460,59,600,541,329,9,BOTH,STRAIGHT,0,2,5,
203,203,1780899017.277583122,6.802036,138.741676,47.791101,34,235,480,6,3,3,-0.512195122,0.840579710,50,600,550,325,5,BOTH,STRAIGHT,0,4,9,
204,204,1780899017.313920259,6.838373,138.712813,47.819925,20,235,478,6,3,3,-0.530303030,0.839285714,55,599,544,327,7,BOTH,STRAIGHT,0,2,6,
205,205,1780899017.345654249,6.870107,138.637798,47.858104,20,235,527,6,4,2,-0.560000000,0.840000000,58,600,542,329,9,BOTH,STRAIGHT,0,2,2,
206,206,1780899017.378307819,6.902760,138.732116,47.809030,33,235,529,5,3,2,-0.509433962,0.860000000,52,599,547,325,5,BOTH,STRAIGHT,0,4,5,
207,207,1780899017.411760807,6.936213,138.668892,47.846129,29,235,477,6,4,2,-0.515151515,0.854545455,52,599,547,325,5,BOTH,STRAIGHT,0,0,0,
208,208,1780899017.445386648,6.969839,138.688466,47.825889,39,235,475,6,3,3,-0.533333333,0.843137255,54,599,545,326,6,BOTH,STRAIGHT,0,1,2,
209,209,1780899017.475820065,7.000273,138.743423,47.789434,16,235,522,6,4,2,-0.533333333,0.857142857,53,599,546,326,6,BOTH,STRAIGHT,0,0,1,
210,210,1780899017.511898279,7.036351,138.661903,47.841366,38,235,523,5,3,2,-0.587301587,0.836956522,60,600,540,330,10,BOTH,STRAIGHT,0,4,6,
211,211,1780899017.543663740,7.068116,138.717401,47.791582,33,235,525,5,3,2,-0.509090909,0.840000000,51,600,549,325,5,BOTH,STRAIGHT,0,5,9,
212,212,1780899017.579658985,7.104111,138.742983,47.770053,28,235,526,6,4,2,-0.533333333,0.840909091,54,600,546,327,7,BOTH,STRAIGHT,0,2,3,
213,213,1780899017.611908913,7.136361,138.749517,47.762547,23,235,520,5,3,2,-0.487179487,0.835051546,47,600,553,323,3,BOTH,STRAIGHT,0,4,7,
214,214,1780899017.643867254,7.168320,138.738679,47.759788,19,235,521,6,3,3,-0.513513514,0.839080460,51,600,549,325,5,BOTH,STRAIGHT,0,2,4,
215,215,1780899017.679618597,7.204071,138.839503,47.699830,16,235,479,6,4,2,-0.600000000,0.839285714,60,599,539,329,9,BOTH,STRAIGHT,0,4,10,
216,216,1780899017.711950064,7.236403,138.835866,47.691450,18,235,521,7,4,3,-0.600000000,0.837837838,60,600,540,330,10,BOTH,STRAIGHT,0,1,1,
217,217,1780899017.744136572,7.268589,138.871733,47.669497,20,235,520,5,3,2,-0.488888889,0.864864865,47,598,551,322,2,BOTH,STRAIGHT,0,8,11,
218,218,1780899017.780055046,7.304507,138.881761,47.661109,24,235,523,5,3,2,-0.512195122,0.854545455,50,599,549,324,4,BOTH,STRAIGHT,0,2,2,
219,219,1780899017.811964989,7.336417,138.880824,47.664977,23,235,521,6,3,3,-0.565217391,0.840000000,59,600,541,329,9,BOTH,STRAIGHT,0,5,8,
220,220,1780899017.847903252,7.372356,138.927727,47.621708,20,235,527,6,4,2,-0.600000000,0.860000000,60,598,538,329,9,BOTH,STRAIGHT,0,0,3,
221,221,1780899017.892134190,7.416587,138.996932,47.577602,21,235,528,6,4,2,-0.511111111,0.836956522,52,600,548,326,6,BOTH,STRAIGHT,0,3,10,
222,222,1780899017.914460421,7.438913,138.977855,47.575909,18,235,520,6,4,2,-0.600000000,0.864864865,60,598,538,329,9,BOTH,STRAIGHT,0,3,10,
223,223,1780899017.950964451,7.475417,138.950852,47.594159,19,235,525,6,3,3,-0.600000000,0.850000000,60,600,540,330,10,BOTH,STRAIGHT,0,1,2,
224,224,1780899017.982040405,7.506493,138.895881,47.602645,16,235,524,4,2,2,-0.554054054,0.836956522,58,600,542,329,9,BOTH,STRAIGHT,0,1,2,
225,225,1780899018.016104937,7.540557,138.984233,47.540838,19,235,477,5,3,2,-0.517241379,0.863636364,51,598,547,324,4,BOTH,STRAIGHT,0,5,5,
226,226,1780899018.050861597,7.575314,138.970597,47.539406,16,235,525,5,3,2,-0.538461538,0.836956522,54,600,546,327,7,BOTH,STRAIGHT,0,3,1,
227,227,1780899018.083639145,7.608092,139.023082,47.490317,33,235,476,6,4,2,-0.510204082,0.836734694,51,600,549,325,5,BOTH,STRAIGHT,0,2,3,
228,228,1780899018.116028786,7.640481,139.015156,47.489451,35,235,523,5,3,2,-0.554216867,0.863636364,58,598,540,328,8,BOTH,STRAIGHT,0,3,9,
229,229,1780899018.150358438,7.674811,139.053594,47.458021,17,235,527,6,4,2,-0.600000000,0.837837838,60,600,540,330,10,BOTH,STRAIGHT,0,2,0,
230,230,1780899018.179772615,7.704225,139.128139,47.397188,29,235,524,5,3,2,-0.535714286,0.840909091,55,600,545,327,7,BOTH,STRAIGHT,0,3,5,
231,231,1780899018.215958357,7.740411,139.110966,47.402677,36,235,523,7,4,3,-0.533333333,0.839285714,54,599,545,326,6,BOTH,STRAIGHT,0,1,0,
232,232,1780899018.247828484,7.772281,139.170227,47.345557,20,235,479,7,4,3,-0.509803922,0.843137255,51,599,548,325,5,BOTH,STRAIGHT,0,1,3,
233,233,1780899018.285273552,7.809726,139.189219,47.327224,16,235,528,7,4,3,-0.538461538,0.838235294,55,600,545,327,7,BOTH,STRAIGHT,0,2,3,
234,234,1780899018.315945148,7.840398,139.154489,47.327093,30,235,478,6,4,2,-0.538461538,0.840909091,55,600,545,327,7,BOTH,STRAIGHT,0,0,0,
235,235,1780899018.349495649,7.873948,139.194773,47.301554,17,235,523,8,5,3,-0.533333333,0.840909091,54,600,546,327,7,BOTH,STRAIGHT,0,0,1,
236,236,1780899018.384183645,7.908636,139.162912,47.317332,17,235,521,6,3,3,-0.600000000,0.839080460,60,600,540,330,10,BOTH,STRAIGHT,0,3,6,
237,237,1780899018.416447639,7.940900,139.138622,47.333453,38,235,521,5,4,1,-0.554216867,0.834951456,58,600,542,329,9,BOTH,STRAIGHT,0,1,2,
238,238,1780899018.449722767,7.974175,139.084716,47.364851,36,235,476,5,3,2,-0.508771930,0.839080460,51,600,549,325,5,BOTH,STRAIGHT,0,4,7,
239,239,1780899018.486142874,8.010595,139.133509,47.343556,23,235,527,6,3,3,-0.571428571,0.821917808,59,601,542,330,10,BOTH,STRAIGHT,0,5,7,
240,240,1780899018.517423153,8.041876,139.129716,47.341218,22,235,476,6,3,3,-0.577777778,0.840909091,59,600,541,329,9,BOTH,STRAIGHT,0,1,1,
241,241,1780899018.556234837,8.080687,139.153494,47.326914,20,235,524,5,3,2,-0.508771930,0.868421053,51,598,547,324,4,BOTH,STRAIGHT,0,5,6,
242,242,1780899018.586853027,8.111305,139.208196,47.281799,34,235,526,5,3,2,-0.513513514,0.839080460,51,600,549,325,5,BOTH,STRAIGHT,0,1,2,
243,243,1780899018.619882584,8.144335,139.300384,47.203561,19,235,480,6,4,2,-0.525000000,0.834951456,53,600,547,326,6,BOTH,STRAIGHT,0,1,2,
244,244,1780899018.654893160,8.179346,139.368366,47.139159,35,235,522,5,3,2,-0.535211268,0.836956522,56,600,544,328,8,BOTH,STRAIGHT,0,2,3,
245,245,1780899018.685055017,8.209507,139.364375,47.119545,30,236,523,6,4,2,-0.500000000,0.854545455,50,599,549,324,4,BOTH,STRAIGHT,0,4,5,
246,246,1780899018.716391563,8.240844,139.465810,47.043767,21,236,523,5,3,2,-0.600000000,0.857142857,60,599,539,329,9,BOTH,STRAIGHT,0,5,10,
247,247,1780899018.753600836,8.278053,139.406463,47.071896,35,235,524,7,4,3,-0.508771930,0.838235294,51,600,549,325,5,BOTH,STRAIGHT,0,4,10,
248,248,1780899018.784478188,8.308931,139.438395,47.058516,29,235,525,5,3,2,-0.558441558,0.836956522,58,600,542,329,9,BOTH,STRAIGHT,0,4,7,
249,249,1780899018.821206093,8.345659,139.352216,47.099205,29,236,479,7,4,3,-0.510638298,0.838235294,51,600,549,325,5,BOTH,STRAIGHT,0,4,7,
250,250,1780899018.852989674,8.377442,139.363565,47.097018,30,235,521,8,5,3,-0.541666667,0.840000000,56,599,543,327,7,BOTH,STRAIGHT,0,2,6,
251,251,1780899018.884042978,8.408495,139.427443,47.062450,31,235,521,5,3,2,-0.600000000,0.854545455,60,599,539,329,9,BOTH,STRAIGHT,0,2,4,
252,252,1780899018.921135187,8.445588,139.361605,47.082871,46,235,475,6,4,2,-0.510204082,0.839080460,51,600,549,325,5,BOTH,STRAIGHT,0,4,10,
253,253,1780899018.952335835,8.476788,139.840213,47.335863,59,235,508,5,3,2,-0.621359223,0.836538462,64,599,535,331,11,BOTH,STRAIGHT,0,6,14,
254,254,1780899018.984291553,8.508744,140.192429,47.637530,60,236,485,4,3,1,-0.490566038,0.811881188,52,599,547,325,5,BOTH,STRAIGHT,0,6,12,
255,255,1780899019.019836426,8.544289,139.908452,47.527832,57,235,482,4,3,1,-0.577777778,0.833333333,63,602,539,332,12,BOTH,STRAIGHT,0,7,8,
256,256,1780899019.052022457,8.576475,140.565142,48.153346,60,235,542,5,3,2,-0.528571429,0.818181818,64,603,539,333,13,BOTH,STRAIGHT,0,1,0,
257,257,1780899019.087545872,8.611998,140.725810,48.310192,55,235,480,4,3,1,-0.531645570,0.835051546,69,604,535,336,16,BOTH,STRAIGHT,0,3,4,
258,258,1780899019.119765759,8.644218,140.880511,48.597691,60,235,478,6,4,2,-0.507692308,0.839080460,70,608,538,339,19,BOTH,STRAIGHT,0,3,3,
259,259,1780899019.151725292,8.676178,140.931463,48.910243,64,235,479,4,3,1,-0.532608696,0.842696629,80,613,533,346,26,BOTH,STRAIGHT,0,7,5,
260,260,1780899019.187758446,8.712211,140.881094,48.997593,61,235,466,5,3,2,-0.531914894,0.845238095,84,619,535,351,31,BOTH,STRAIGHT,0,5,2,
261,261,1780899019.219691753,8.744144,140.765795,49.111884,64,235,487,7,5,2,-0.531250000,0.846153846,86,623,537,354,34,BOTH,STRAIGHT,0,3,2,
262,262,1780899019.256037235,8.780490,140.889972,49.312080,43,235,476,3,2,1,-0.532110092,0.875000000,93,627,534,360,40,BOTH,STRAIGHT,0,6,3,
263,263,1780899019.287531614,8.811984,141.355341,49.733001,43,235,467,4,2,2,-0.532110092,0.861538462,99,634,535,366,46,BOTH,STRAIGHT,0,6,1,
264,264,1780899019.319889307,8.844342,142.082514,50.454292,66,235,446,5,4,1,-0.500000000,0.844827586,103,642,539,372,52,BOTH,STRAIGHT,0,6,4,
265,265,1780899019.355482101,8.879935,142.857756,51.126608,48,235,452,6,5,1,-0.529411765,0.857142857,115,647,532,381,61,BOTH,STRAIGHT,0,9,7,
266,266,1780899019.388283014,8.912735,143.139247,51.410937,61,235,439,4,3,1,-0.512195122,0.857142857,117,654,537,385,65,BOTH,STRAIGHT,0,4,5,
267,267,1780899019.419691563,8.944144,143.793963,52.008336,61,235,394,5,2,2,-0.586206897,0.902439024,128,656,528,392,72,BOTH,STRAIGHT,0,7,9,
268,268,1780899019.455511332,8.979964,144.601761,52.512617,62,235,401,5,3,1,-0.557377049,0.885714286,134,662,528,398,78,BOTH,STRAIGHT,0,6,0,
269,269,1780899019.487788916,9.012241,145.193509,52.956747,67,235,388,4,2,1,-0.563636364,0.935483871,140,665,525,402,82,BOTH,STRAIGHT,0,4,3,
270,270,1780899019.525448561,9.049901,145.735114,53.479790,56,235,405,6,4,1,-0.554216867,0.928571429,143,669,526,406,86,BOTH,STRAIGHT,0,4,1,
271,271,1780899019.555873156,9.080326,146.096520,54.009662,43,236,420,3,1,1,-0.574626866,0.896551724,147,671,524,409,89,BOTH,STRAIGHT,0,3,2,
272,272,1780899019.588073730,9.112526,146.186989,54.485225,42,235,453,4,2,1,-0.573770492,0.827586207,152,676,524,414,94,BOTH,STRAIGHT,0,5,0,
273,273,1780899019.624216080,9.148669,146.171378,54.780117,33,236,467,5,3,1,-0.554455446,0.884615385,153,674,521,413,93,BOTH,STRAIGHT,0,1,3,
274,274,1780899019.655892849,9.180345,146.174730,54.990833,24,236,483,5,2,1,-0.553719008,0.884615385,155,674,519,414,94,BOTH,STRAIGHT,0,1,2,
275,275,1780899019.688082218,9.212535,145.837344,55.067908,38,236,487,4,2,1,-0.575000000,0.884615385,154,675,521,414,94,BOTH,STRAIGHT,0,0,2,
276,276,1780899019.724311590,9.248764,145.637457,55.239214,30,235,533,7,3,1,-0.553956835,0.875000000,157,675,518,416,96,BOTH,STRAIGHT,0,2,3,
277,277,1780899019.756319523,9.280772,145.430028,55.498124,16,236,640,6,1,1,-0.576470588,0.846153846,158,678,520,418,98,BOTH,STRAIGHT,0,2,2,
278,278,1780899019.793444633,9.317897,145.345767,55.743089,19,236,733,9,2,1,-0.560000000,0.913043478,163,674,511,418,98,BOTH,STRAIGHT,0,0,9,
279,279,1780899019.823827505,9.348280,145.085000,55.953963,16,236,840,9,2,1,-0.589743590,0.863636364,164,678,514,421,101,BOTH,STRAIGHT,0,3,3,
280,280,1780899019.855672359,9.380125,144.661165,56.145880,16,235,936,10,2,0,-0.591836735,,168,,,426,106,LEFT,STRAIGHT,0,5,,
281,281,1780899019.898571253,9.423024,144.250483,56.294365,16,236,985,10,1,0,-0.567567568,,172,,,430,110,LEFT,STRAIGHT,0,4,,
282,282,1780899019.925461531,9.449914,144.022656,56.327800,16,236,1040,11,0,0,,,,,,430,110,NONE,STRAIGHT,1,0,,mode_NONE
283,283,1780899019.957912922,9.482365,143.820057,56.451314,16,236,1022,10,2,0,-0.574324324,,175,,,433,113,LEFT,STRAIGHT,0,3,,
284,284,1780899019.994118929,9.518571,144.036605,56.636144,16,236,1009,11,1,0,-0.576923077,,175,,,433,113,LEFT,STRAIGHT,0,0,,
285,285,1780899020.024993181,9.549446,144.593466,56.610337,28,236,1004,10,0,0,,,,,,433,113,NONE,STRAIGHT,1,0,,mode_NONE
286,286,1780899020.060597658,9.585050,145.527528,56.771953,37,236,928,6,0,0,,,,,,433,113,NONE,STRAIGHT,2,0,,mode_NONE
287,287,1780899020.093818188,9.618271,146.119631,57.275004,27,236,1031,10,0,0,,,,,,433,113,NONE,STRAIGHT,3,0,,mode_NONE
288,288,1780899020.126050472,9.650503,146.386847,57.623553,16,236,1065,12,0,0,,,,,,433,113,NONE,STRAIGHT,4,0,,mode_NONE
289,289,1780899020.162224054,9.686677,146.323267,57.785139,16,235,1065,12,0,0,,,,,,433,113,NONE,STRAIGHT,5,0,,mode_NONE
290,290,1780899020.193908930,9.718361,145.904489,57.829402,16,235,1066,15,1,0,-0.607142857,,192,,,450,130,LEFT,STRAIGHT,0,17,,
291,291,1780899020.229862213,9.754315,145.596989,57.589631,16,235,1087,14,1,0,-0.621359223,,191,,,449,129,LEFT,STRAIGHT,0,1,,
292,292,1780899020.261266232,9.785719,145.139560,57.402995,29,236,1101,12,1,0,-4.727272727,,147,,,335,15,LEFT,LEFT,0,114,,center_jump
293,293,1780899020.292808294,9.817261,144.404063,57.405323,27,236,1212,12,1,0,-4.076923077,,139,,,327,7,LEFT,LEFT,0,8,,
294,294,1780899020.327793121,9.852246,143.648537,57.280970,26,236,1209,14,2,0,-0.623529412,,196,,,454,134,LEFT,STRAIGHT,0,127,,center_jump
295,295,1780899020.360204458,9.884657,142.835597,57.136745,28,236,1232,13,1,0,-3.315789474,,124,,,312,-8,LEFT,LEFT,0,142,,center_jump
296,296,1780899020.393730164,9.918183,141.904119,57.029681,33,236,1215,15,1,0,-3.272727273,,117,,,305,-15,LEFT,LEFT,0,7,,
297,297,1780899020.430255175,9.954708,141.173281,56.936105,25,236,1110,12,1,0,-3.050000000,,109,,,297,-23,LEFT,LEFT,0,8,,
298,298,1780899020.460515976,9.984968,140.839858,56.873353,50,236,1115,10,2,0,-0.666666667,,194,,,452,132,LEFT,STRAIGHT,0,155,,center_jump
299,299,1780899020.498652697,10.023105,140.733310,56.948381,50,236,1034,12,1,0,-2.656250000,,93,,,281,-39,LEFT,LEFT,0,171,,center_jump
300,300,1780899020.529868603,10.054321,140.278310,57.106069,46,236,949,10,2,0,-2.482758621,,84,,,272,-48,LEFT,LEFT,0,9,,
301,301,1780899020.560662746,10.085115,140.331520,57.373634,45,236,841,11,3,1,-0.675000000,0.809523810,190,684,494,437,117,BOTH,STRAIGHT,0,165,20,center_jump
302,302,1780899020.597049236,10.121502,139.592429,57.732792,30,235,789,8,2,0,-2.142857143,,64,,,248,-72,LEFT,LEFT,0,189,,center_jump
303,303,1780899020.627572298,10.152025,138.543849,57.658532,56,236,725,9,2,1,-2.000000000,0.800000000,55,682,627,298,-22,BOTH,LEFT,0,50,133,lane_width_jump
304,304,1780899020.659855843,10.184308,137.406861,57.452843,61,235,644,7,4,1,-0.705357143,0.785714286,180,681,501,430,110,BOTH,STRAIGHT,0,132,126,center_jump;lane_width_jump
305,305,1780899020.695606709,10.220059,136.779063,58.094607,57,236,596,6,2,1,-1.916666667,0.766666667,36,680,644,288,-32,BOTH,LEFT,0,142,143,center_jump;lane_width_jump
306,306,1780899020.727832079,10.252285,137.151534,59.238029,57,236,502,6,3,2,-0.732283465,0.769230769,174,678,504,426,106,BOTH,STRAIGHT,0,138,140,center_jump;lane_width_jump
307,307,1780899020.764077425,10.288530,137.835099,60.279281,50,236,503,4,1,1,-1.812500000,0.771428571,19,675,656,277,-43,BOTH,LEFT,0,149,152,center_jump;lane_width_jump
308,308,1780899020.797345877,10.321798,138.189219,60.941675,60,236,469,7,3,1,-0.767857143,0.756756757,167,674,507,420,100,BOTH,STRAIGHT,0,143,149,center_jump;lane_width_jump
309,309,1780899020.829770565,10.354223,138.195810,61.502109,54,236,481,4,2,1,-0.755905512,0.769230769,163,670,507,416,96,BOTH,STRAIGHT,0,4,0,
310,310,1780899020.866247177,10.390700,137.887955,61.756481,50,235,468,4,3,1,-0.804878049,0.761904762,160,668,508,414,94,BOTH,STRAIGHT,0,2,1,
311,311,1780899020.897605181,10.422058,137.047415,61.774784,41,235,448,3,2,1,-0.784172662,0.775000000,155,665,510,410,90,BOTH,STRAIGHT,0,4,2,
312,312,1780899020.929867029,10.454319,136.146648,61.650578,44,235,483,3,2,1,-0.811111111,0.714285714,154,666,512,410,90,BOTH,STRAIGHT,0,0,2,
313,313,1780899020.964057922,10.488510,134.927386,61.401857,44,235,467,3,2,1,-0.807407407,0.725490196,148,663,515,405,85,BOTH,STRAIGHT,0,5,3,
314,314,1780899020.999758959,10.524211,133.860554,61.153219,52,235,474,3,2,1,-0.807407407,0.711538462,144,663,519,403,83,BOTH,STRAIGHT,0,2,4,
315,315,1780899021.034230709,10.558683,132.783523,61.037499,46,235,465,4,3,1,-0.833333333,0.690909091,142,662,520,402,82,BOTH,STRAIGHT,0,1,1,
316,316,1780899021.066343069,10.590796,131.685810,60.935600,35,235,454,5,2,3,-0.838461538,0.680851064,137,663,526,400,80,BOTH,STRAIGHT,0,2,6,
317,317,1780899021.095735550,10.620188,131.024460,60.805675,16,235,470,5,2,3,-0.843750000,0.701754386,132,657,525,394,74,BOTH,STRAIGHT,0,6,1,
318,318,1780899021.131562233,10.656015,130.214730,60.742484,16,235,487,4,2,2,-0.862745098,0.671875000,129,656,527,392,72,BOTH,STRAIGHT,0,2,2,
319,319,1780899021.163837671,10.688290,129.360511,60.675816,20,235,441,3,2,1,-0.869918699,0.671641791,126,653,527,389,69,BOTH,STRAIGHT,0,3,0,
320,320,1780899021.199745178,10.724198,128.821875,60.572588,20,235,481,4,2,2,-0.865079365,0.671428571,124,650,526,387,67,BOTH,STRAIGHT,0,2,1,
